-2.629979  0.226613
-2.619979  0.231009
-2.609979  0.235405
-2.599979  0.239799
-2.589979  0.244192
-2.579979  0.248584
-2.569979  0.252975
-2.559979  0.257364
-2.549979  0.261752
-2.539979  0.266138
-2.529979  0.270524
-2.519979  0.274907
-2.509979  0.279290
-2.499979  0.283671
-2.489979  0.288052
-2.479979  0.292430
-2.469979  0.296807
-2.459979  0.301182
-2.449979  0.305556
-2.439979  0.309927
-2.429979  0.314297
-2.419979  0.318664
-2.409979  0.323028
-2.399979  0.327391
-2.389979  0.331750
-2.379979  0.336107
-2.369979  0.340461
-2.359979  0.344812
-2.349979  0.349160
-2.339979  0.353505
-2.329979  0.357846
-2.319979  0.362184
-2.309979  0.366518
-2.299979  0.370848
-2.289979  0.375174
-2.279979  0.379497
-2.269979  0.383815
-2.259979  0.388129
-2.249979  0.392438
-2.239979  0.396743
-2.229979  0.401043
-2.219979  0.405338
-2.209979  0.409629
-2.199979  0.413914
-2.189979  0.418194
-2.179979  0.422469
-2.169979  0.426738
-2.159979  0.431001
-2.149979  0.435259
-2.139979  0.439511
-2.129979  0.443757
-2.119979  0.447997
-2.109979  0.452231
-2.099979  0.456458
-2.089979  0.460679
-2.079979  0.464893
-2.069979  0.469101
-2.059979  0.473301
-2.049979  0.477495
-2.039979  0.481681
-2.029979  0.485860
-2.019979  0.490032
-2.009979  0.494196
-1.999979  0.498352
-1.989979  0.502501
-1.979979  0.506642
-1.969979  0.510774
-1.959979  0.514899
-1.949979  0.519015
-1.939979  0.523123
-1.929979  0.527222
-1.919979  0.531312
-1.909979  0.535394
-1.899979  0.539466
-1.889979  0.543530
-1.879979  0.547584
-1.869979  0.551629
-1.859979  0.555664
-1.849979  0.559690
-1.839979  0.563706
-1.829979  0.567712
-1.819979  0.571708
-1.809979  0.575694
-1.799979  0.579670
-1.789979  0.583635
-1.779979  0.587590
-1.769979  0.591534
-1.759979  0.595468
-1.749979  0.599390
-1.739980  0.603301
-1.729980  0.607202
-1.719980  0.611091
-1.709980  0.614968
-1.699980  0.618834
-1.689980  0.622688
-1.679980  0.626531
-1.669980  0.630361
-1.659980  0.634180
-1.649980  0.637986
-1.639980  0.641780
-1.629980  0.645561
-1.619980  0.649330
-1.609980  0.653086
-1.599980  0.656829
-1.589980  0.660559
-1.579980  0.664277
-1.569980  0.667980
-1.559980  0.671671
-1.549980  0.675348
-1.539980  0.679011
-1.529980  0.682661
-1.519980  0.686296
-1.509980  0.689918
-1.499980  0.693526
-1.489980  0.697119
-1.479980  0.700698
-1.469980  0.704262
-1.459980  0.707812
-1.449980  0.711346
-1.439980  0.714866
-1.429980  0.718371
-1.419980  0.721861
-1.409980  0.725335
-1.399980  0.728794
-1.389980  0.732237
-1.379980  0.735665
-1.369980  0.739076
-1.359980  0.742472
-1.349980  0.745852
-1.339980  0.749215
-1.329980  0.752562
-1.319980  0.755893
-1.309980  0.759207
-1.299980  0.762504
-1.289980  0.765784
-1.279980  0.769048
-1.269980  0.772294
-1.259980  0.775523
-1.249980  0.778734
-1.239980  0.781928
-1.229980  0.785105
-1.219980  0.788263
-1.209980  0.791404
-1.199980  0.794527
-1.189980  0.797631
-1.179980  0.800717
-1.169980  0.803785
-1.159980  0.806834
-1.149980  0.809865
-1.139980  0.812877
-1.129980  0.815869
-1.119980  0.818843
-1.109980  0.821797
-1.099980  0.824732
-1.089980  0.827648
-1.079980  0.830544
-1.069980  0.833420
-1.059980  0.836277
-1.049980  0.839113
-1.039980  0.841930
-1.029980  0.844726
-1.019980  0.847502
-1.009980  0.850257
-0.999980  0.852991
-0.989980  0.855705
-0.979980  0.858398
-0.969980  0.861070
-0.959980  0.863721
-0.949980  0.866350
-0.939980  0.868958
-0.929980  0.871545
-0.919980  0.874110
-0.909980  0.876653
-0.899980  0.879174
-0.889980  0.881673
-0.879980  0.884150
-0.869980  0.886604
-0.859980  0.889037
-0.849980  0.891446
-0.839980  0.893833
-0.829980  0.896197
-0.819980  0.898538
-0.809980  0.900856
-0.799980  0.903151
-0.789980  0.905422
-0.779980  0.907670
-0.769980  0.909894
-0.759980  0.912095
-0.749980  0.914271
-0.739980  0.916424
-0.729980  0.918552
-0.719980  0.920657
-0.709980  0.922737
-0.699980  0.924792
-0.689981  0.926823
-0.679981  0.928828
-0.669981  0.930809
-0.659981  0.932765
-0.649981  0.934696
-0.639981  0.936602
-0.629981  0.938482
-0.619981  0.940336
-0.609981  0.942165
-0.599981  0.943968
-0.589981  0.945745
-0.579981  0.947496
-0.569981  0.949221
-0.559981  0.950919
-0.549981  0.952591
-0.539981  0.954237
-0.529981  0.955855
-0.519981  0.957447
-0.509981  0.959012
-0.499981  0.960549
-0.489981  0.962060
-0.479981  0.963543
-0.469981  0.964998
-0.459981  0.966426
-0.449981  0.967827
-0.439981  0.969199
-0.429981  0.970543
-0.419981  0.971859
-0.409981  0.973147
-0.399981  0.974407
-0.389981  0.975637
-0.379981  0.976840
-0.369981  0.978013
-0.359981  0.979158
-0.349981  0.980273
-0.339981  0.981359
-0.329981  0.982416
-0.319981  0.983444
-0.309981  0.984442
-0.299981  0.985410
-0.289981  0.986348
-0.279981  0.987257
-0.269981  0.988135
-0.259981  0.988983
-0.249981  0.989801
-0.239981  0.990588
-0.229981  0.991345
-0.219981  0.992070
-0.209981  0.992765
-0.199981  0.993429
-0.189981  0.994062
-0.179981  0.994664
-0.169981  0.995234
-0.159981  0.995773
-0.149981  0.996280
-0.139981  0.996755
-0.129981  0.997199
-0.119981  0.997610
-0.109981  0.997989
-0.099981  0.998336
-0.089981  0.998651
-0.079981  0.998932
-0.069981  0.999182
-0.059981  0.999398
-0.049981  0.999582
-0.039981  0.999732
-0.029981  0.999849
-0.019981  0.999933
-0.009981  0.999983
0.000019  1.000000
0.010019  0.999983
0.020019  0.999933
0.030019  0.999849
0.040019  0.999731
0.050019  0.999581
0.060019  0.999397
0.070019  0.999181
0.080019  0.998931
0.090019  0.998649
0.100019  0.998335
0.110019  0.997988
0.120019  0.997609
0.130019  0.997197
0.140019  0.996754
0.150019  0.996278
0.160019  0.995771
0.170019  0.995232
0.180019  0.994662
0.190019  0.994060
0.200019  0.993427
0.210019  0.992763
0.220019  0.992068
0.230019  0.991342
0.240019  0.990585
0.250019  0.989798
0.260019  0.988980
0.270019  0.988132
0.280019  0.987253
0.290019  0.986345
0.300019  0.985406
0.310019  0.984438
0.320019  0.983440
0.330019  0.982412
0.340019  0.981355
0.350019  0.980269
0.360019  0.979153
0.370019  0.978009
0.380019  0.976835
0.390019  0.975633
0.400019  0.974402
0.410019  0.973142
0.420019  0.971854
0.430019  0.970538
0.440019  0.969194
0.450019  0.967821
0.460019  0.966421
0.470019  0.964993
0.480019  0.963537
0.490019  0.962054
0.500019  0.960544
0.510019  0.959006
0.520019  0.957441
0.530019  0.955849
0.540019  0.954230
0.550019  0.952585
0.560019  0.950913
0.570019  0.949214
0.580019  0.947489
0.590019  0.945738
0.600019  0.943961
0.610019  0.942158
0.620019  0.940329
0.630019  0.938475
0.640019  0.936594
0.650019  0.934689
0.660019  0.932758
0.670019  0.930802
0.680019  0.928821
0.690019  0.926815
0.700019  0.924784
0.710019  0.922729
0.720019  0.920649
0.730019  0.918544
0.740019  0.916416
0.750019  0.914263
0.760019  0.912086
0.770019  0.909886
0.780019  0.907661
0.790019  0.905413
0.800019  0.903142
0.810019  0.900847
0.820019  0.898529
0.830019  0.896188
0.840019  0.893824
0.850019  0.891437
0.860019  0.889027
0.870019  0.886595
0.880019  0.884140
0.890019  0.881664
0.900019  0.879164
